URL,Title,PrepTime,TotalTime,Ingredients,Instructions
http://www.delish.com/search//cooking/recipe-ideas/a19694857/best-shrimp-salad-recipe/,Shrimp Salad,0hours5mins,0hours20mins,"['1 lb.shrimp, peeled and deveined', '1 tbsp.extra-virgin olive oil', ' 1/4Kosher salt', '1 Freshly ground black pepper', '2 tbsp.red onion, finely chopped', ' 1/2c.stalk celery, finely chopped', '1 tsp.freshly choppeddill']","['Preheat oven to 400°F.On a large baking sheet, toss shrimp with oiland season with salt and pepper.Bake until shrimp are completely opaque, 5 to 7 minutes.In a large bowl, whisk together mayonnaise, lemon juice and zest, and dijon and season with salt and pepper. Add cooked shrimp, red onion, celery, and dill to bowl and toss until combined.Serve on bread or over lettuce.']"
http://www.delish.com/search//cooking/recipe-ideas/a54695/easy-shrimp-ceviche-recipe/,Shrimp Ceviche,0hours20mins,1hour20mins,"['1 lb.Kosher salt', ' 1/2c.shrimp, peeled and deveined', '2 Juice of 3 limes', '1 c.Juice of 1 orange', '1 c.red onion, diced', '2 tbsp.jalapeños, minced', ' 1/4c.cucumber, seeded and diced', '2 tbsp.chopped cherry tomatoes', '8 chopped fresh cilantro', '1 mayonnaise']","['Bring a large pot of saltedwater to a boil. Turn off heat, add shrimp, and poach until shrimp are pink and cooked through, about 3 minutes. Drain, let cool, then chop shrimp into bite-size pieces. In a large bowl, combine shrimp with lime juice, orange juice, onion, and jalapeños. Season with salt, then let marinate in the refrigerator, 1 hour. Stir in cucumber, tomatoes, and cilantro, and season with salt and pepper.Make spicy mayo: In a small bowl, mix together mayo and hot sauce. Spread onto tostadas, then add ceviche. Top each tostada with sliced avocado and serve immediately.']"
http://www.delish.com/search//cooking/recipe-ideas/a54695/easy-shrimp-ceviche-recipe/,Shrimp Ceviche,0hours20mins,1hour20mins,"['1 lb.Kosher salt', ' 1/2c.shrimp, peeled and deveined', '2 Juice of 3 limes', '1 c.Juice of 1 orange', '1 c.red onion, diced', '2 tbsp.jalapeños, minced', ' 1/4c.cucumber, seeded and diced', '2 tbsp.chopped cherry tomatoes', '8 chopped fresh cilantro', '1 mayonnaise']","['Bring a large pot of saltedwater to a boil. Turn off heat, add shrimp, and poach until shrimp are pink and cooked through, about 3 minutes. Drain, let cool, then chop shrimp into bite-size pieces. In a large bowl, combine shrimp with lime juice, orange juice, onion, and jalapeños. Season with salt, then let marinate in the refrigerator, 1 hour. Stir in cucumber, tomatoes, and cilantro, and season with salt and pepper.Make spicy mayo: In a small bowl, mix together mayo and hot sauce. Spread onto tostadas, then add ceviche. Top each tostada with sliced avocado and serve immediately.']"
http://www.delish.com/search//cooking/recipe-ideas/a22668083/cilantro-lime-shrimp-lettuce-wraps-recipe/,Cilantro-Lime Shrimp Wraps,0hours10mins,0hours25mins,"['1 lb.medium shrimp, peeled and deveined', '2 tsp.ground cumin', '1 tsp.chili powder', '2 tbsp.Juiceof 1 lime', '2 freshly chopped cilantro, plus more for garnish', '3 tbsp.cloves garlic, minced', '1 extra-virgin olive oil, divided', ' 1/4c.Kosher salt']","['In a large bowl, stirtogether shrimp, cumin, lime juice, cilantro, garlic, and 2 tablespoons oil and season with salt and pepper. Toss until combined, then let marinate in the fridge 10minutes.In a large skillet over medium heat, heat remaining tablespoon oil. Add shrimp and marinade cook until pink, 2 minutes per side.Assemble wraps: Add shrimp andavocado tolettuce,drizzle with sour cream, and garnish with cilantro.']"
http://www.delish.com/search//cooking/recipe-ideas/a22668083/cilantro-lime-shrimp-lettuce-wraps-recipe/,Cilantro-Lime Shrimp Wraps,0hours10mins,0hours25mins,"['1 lb.medium shrimp, peeled and deveined', '2 tsp.ground cumin', '1 tsp.chili powder', '2 tbsp.Juiceof 1 lime', '2 freshly chopped cilantro, plus more for garnish', '3 tbsp.cloves garlic, minced', '1 extra-virgin olive oil, divided', ' 1/4c.Kosher salt']","['In a large bowl, stirtogether shrimp, cumin, lime juice, cilantro, garlic, and 2 tablespoons oil and season with salt and pepper. Toss until combined, then let marinate in the fridge 10minutes.In a large skillet over medium heat, heat remaining tablespoon oil. Add shrimp and marinade cook until pink, 2 minutes per side.Assemble wraps: Add shrimp andavocado tolettuce,drizzle with sour cream, and garnish with cilantro.']"
http://www.delish.com/search//cooking/recipe-ideas/a25240121/instant-pot-lentil-soup/,Instant Pot Lentil Soup,0hours10mins,0hours40mins,"['1 large onion, chopped', '1 medium carrot, peeled and chopped', '2 stalks celery, chopped', '3 cloves garlic, minced', '1 1/2c.green lentils', '1 (14.5-oz.) can diced tomatoes', '2 tsp.fresh thyme', '1 tsp.Italian seasoning', '4 c.Kosher salt', '4 c.Freshly ground black pepper']","['To an Instant Pot, add onion, carrot, celery, garlic, lentils, and tomatoes. Add thyme and Italian seasoning and season with salt and pepper. Pour broth over and stir to combine. Set Instant Pot to Manual, High and set for 18 minutes. Once finished, set valve to quick release.Remove lid and stir in spinach. Serve with Parmesan.']"
http://www.delish.com/search//cooking/recipe-ideas/a25240121/instant-pot-lentil-soup/,Instant Pot Lentil Soup,0hours10mins,0hours40mins,"['1 large onion, chopped', '1 medium carrot, peeled and chopped', '2 stalks celery, chopped', '3 cloves garlic, minced', '1 1/2c.green lentils', '1 (14.5-oz.) can diced tomatoes', '2 tsp.fresh thyme', '1 tsp.Italian seasoning', '4 c.Kosher salt', '4 c.Freshly ground black pepper']","['To an Instant Pot, add onion, carrot, celery, garlic, lentils, and tomatoes. Add thyme and Italian seasoning and season with salt and pepper. Pour broth over and stir to combine. Set Instant Pot to Manual, High and set for 18 minutes. Once finished, set valve to quick release.Remove lid and stir in spinach. Serve with Parmesan.']"
http://www.delish.com/search//cooking/recipe-ideas/a23056481/how-to-cook-lentils/,How to Cook Lentils,0hours5mins,0hours30mins,"['1 c.green lentils', '2 c.water']","['Rinse lentils in a fine mesh strainer. In a medium pot over medium-high heat, add lentils and water and a big pinch of kosher salt. Bring to a boil then reduce heat, cover, and let simmer until tender, 20 minutes. Drain excess liquid from lentils then season with salt and pepper and serve as desired.']"
http://www.delish.com/search//cooking/recipe-ideas/a23056481/how-to-cook-lentils/,How to Cook Lentils,0hours5mins,0hours30mins,"['1 c.green lentils', '2 c.water']","['Rinse lentils in a fine mesh strainer. In a medium pot over medium-high heat, add lentils and water and a big pinch of kosher salt. Bring to a boil then reduce heat, cover, and let simmer until tender, 20 minutes. Drain excess liquid from lentils then season with salt and pepper and serve as desired.']"
http://www.delish.com/search//cooking/recipe-ideas/a35360/kielbasa-stew-recipe-ghk0313/,Kielbasa Stew,0hours20mins,6hours20mins,"['2 tsp.vegetable oil', '1 small yellow onion', '2 stalk celery', '1 tsp.caraway seeds', '3 dried bay leaves', '1 lb.Yukon gold potatoes', '2 c.dried lentils', '4 c.lower-sodium chicken broth', '1 c.apple cider', '14 oz.kielbasa', '1 c.sauerkraut']","['In 12-inch skillet, heat 2 teaspoon vegetable oil on medium. Add onion, celery, caraway seeds, bay leaves, and 1/4 teaspoon salt. Cook 1 to 3 minutes or until slightly softened, stirring frequently.Transfer to 6- to 7-quart slow cooker bowl.To slow cooker bowl, add potatoes, lentils, chicken broth, cider, and kielbasa.Cover and cook 6 hours on high or 9 to 10 hours on low, or until lentils are tender.Discard bay leaves. Into slow cooker bowl, stir in sauerkraut. Serve with grainy mustard and garnish with parsley, if desired.']"
http://www.delish.com/search//cooking/recipe-ideas/a35360/kielbasa-stew-recipe-ghk0313/,Kielbasa Stew,0hours20mins,6hours20mins,"['2 tsp.vegetable oil', '1 small yellow onion', '2 stalk celery', '1 tsp.caraway seeds', '3 dried bay leaves', '1 lb.Yukon gold potatoes', '2 c.dried lentils', '4 c.lower-sodium chicken broth', '1 c.apple cider', '14 oz.kielbasa', '1 c.sauerkraut']","['In 12-inch skillet, heat 2 teaspoon vegetable oil on medium. Add onion, celery, caraway seeds, bay leaves, and 1/4 teaspoon salt. Cook 1 to 3 minutes or until slightly softened, stirring frequently.Transfer to 6- to 7-quart slow cooker bowl.To slow cooker bowl, add potatoes, lentils, chicken broth, cider, and kielbasa.Cover and cook 6 hours on high or 9 to 10 hours on low, or until lentils are tender.Discard bay leaves. Into slow cooker bowl, stir in sauerkraut. Serve with grainy mustard and garnish with parsley, if desired.']"
http://www.delish.com/search//cooking/recipe-ideas/a19819/mediterranean-veggie-burgers-mint-yogurt-sauce-carrot-salad-recipe-mslo1012/,Mediterranean Veggie Burgers with Mint-Yogurt Sauce and Carrot Salad,0hours35mins,0hours35mins,"['4 medium carrots', '3 tbsp.fresh lemon juice', '3 tbsp.olive oil', '4 scallions', '5 Coarse salt', '1 ground pepper', '1 whole-wheat hamburger buns', ' 1/4c.can lentils', ' 1/2c.large egg', '1 thinly sliced fresh mint leaves']","['In a food processor fitted with the shredding disk, shred carrots. Transfer to a medium bowl; toss with 2 tablespoons lemon juice, 1 tablespoon oil, and half the scallions. Season with salt and pepper; set aside.Wipe food processor clean, and fit with chopping blade. Process 1 bun until finely ground. Add lentils, egg, half the mint, 1 teaspoon salt,3/4 teaspoon pepper, and remaining scallions. Pulse just until combined.Dividing evenly, shape mixture into four 3 1/2-inch patties. In a large skillet, heat remaining 2 tablespoons oil over medium. Cook burgers until browned and firm, 4 to 5 minutes per side.In a small bowl, combine yogurt, remaining mint, and remaining tablespoon lemon juice; season with salt and pepper. Place burgers on buns, and top with yogurt sauce and lettuce. Serve with carrot salad. Looking for more dinner options? Check out our pork chop recipes, chicken recipes, and potato recipes.']"
http://www.delish.com/search//cooking/recipe-ideas/a19819/mediterranean-veggie-burgers-mint-yogurt-sauce-carrot-salad-recipe-mslo1012/,Mediterranean Veggie Burgers with Mint-Yogurt Sauce and Carrot Salad,0hours35mins,0hours35mins,"['4 medium carrots', '3 tbsp.fresh lemon juice', '3 tbsp.olive oil', '4 scallions', '5 Coarse salt', '1 ground pepper', '1 whole-wheat hamburger buns', ' 1/4c.can lentils', ' 1/2c.large egg', '1 thinly sliced fresh mint leaves']","['In a food processor fitted with the shredding disk, shred carrots. Transfer to a medium bowl; toss with 2 tablespoons lemon juice, 1 tablespoon oil, and half the scallions. Season with salt and pepper; set aside.Wipe food processor clean, and fit with chopping blade. Process 1 bun until finely ground. Add lentils, egg, half the mint, 1 teaspoon salt,3/4 teaspoon pepper, and remaining scallions. Pulse just until combined.Dividing evenly, shape mixture into four 3 1/2-inch patties. In a large skillet, heat remaining 2 tablespoons oil over medium. Cook burgers until browned and firm, 4 to 5 minutes per side.In a small bowl, combine yogurt, remaining mint, and remaining tablespoon lemon juice; season with salt and pepper. Place burgers on buns, and top with yogurt sauce and lettuce. Serve with carrot salad. Looking for more dinner options? Check out our pork chop recipes, chicken recipes, and potato recipes.']"
http://www.delish.com/search//cooking/recipe-ideas/a35381/curried-lentils-sweet-potato-recipe-ghk0313/,Curried Lentils with Sweet Potato,0hours20mins,6hours20mins,"['2 tsp.vegetable oil', '1 medium shallot', '2 clove garlic', '1 tbsp.finely chopped peeled fresh ginger', '2 tsp.curry powder', '1 tsp.ground cumin', '1 salt', '2 c.large sweet potato', '4 c.dried lentils', '2 tbsp.vegetable broth', '5 oz.tomato paste']","['In 12-inch skillet, heat 2 teaspoon vegetable oil on medium. Add shallots, garlic, ginger, curry powder, cumin, and 1/4 teaspoon salt. Cook 1 to 3 minutes or until slightly softened, stirring frequently. Transfer to 6- to 7-quart slow cooker bowl.To slow cooker bowl, add sweet potatoes, then lentils, vegetable broth, and tomato paste.Cover and cook 6 hours on high or 9 to 10 hours on low, or until lentils are tender.Into slow cooker bowl, stir in baby spinach and 1/2 teaspoon salt until spinach is wilted. Serve with cooked basmati rice. Garnish with fresh cilantro leaves and dollop of fat-free yogurt, if desired.']"
http://www.delish.com/search//cooking/recipe-ideas/a35381/curried-lentils-sweet-potato-recipe-ghk0313/,Curried Lentils with Sweet Potato,0hours20mins,6hours20mins,"['2 tsp.vegetable oil', '1 medium shallot', '2 clove garlic', '1 tbsp.finely chopped peeled fresh ginger', '2 tsp.curry powder', '1 tsp.ground cumin', '1 salt', '2 c.large sweet potato', '4 c.dried lentils', '2 tbsp.vegetable broth', '5 oz.tomato paste']","['In 12-inch skillet, heat 2 teaspoon vegetable oil on medium. Add shallots, garlic, ginger, curry powder, cumin, and 1/4 teaspoon salt. Cook 1 to 3 minutes or until slightly softened, stirring frequently. Transfer to 6- to 7-quart slow cooker bowl.To slow cooker bowl, add sweet potatoes, then lentils, vegetable broth, and tomato paste.Cover and cook 6 hours on high or 9 to 10 hours on low, or until lentils are tender.Into slow cooker bowl, stir in baby spinach and 1/2 teaspoon salt until spinach is wilted. Serve with cooked basmati rice. Garnish with fresh cilantro leaves and dollop of fat-free yogurt, if desired.']"
http://www.delish.com/search//cooking/recipe-ideas/a31446/warm-french-lentil-salad-recipe-ghk0411/,Warm French Lentil Salad,0hours20mins,0hours50mins,"['7 oz.French green (de Puy) lentils', '3 sprig fresh oregano', ' 1/4tsp.oregano leaves', '1 medium onion', '3 large stalks celery', '2 large peppers (red, orange, or yellow)', '2 tbsp.Extra virgin olive oil', '3 tbsp.salt', '1 tbsp.Pepper', '6 oz.red wine vinegar', '2 oz.fresh dill']","['In 4-quart saucepan, combine lentils, oregano sprigs, and 3 cups water. Cover; heat to boiling. Reduce heat to maintain simmer; cook 25 to 30 minutes or until tender.Meanwhile, chop onion, celery, and peppers. In 12-inch skillet, heat 1 tablespoon oil on medium. Add onion and celery; cook 7 to 8 minutes or until tender, stirring. Add peppers, 2 tablespoons water, and 1/4 teaspoon each salt and freshly ground black pepper. Cook 5 minutes or until peppers are crisp-tender, stirring.Drain lentils (discard sprigs); transfer to bowl. Stir in vinegar, dill, oregano leaves, onion mixture, 1/4 teaspoon each salt and freshly ground black pepper, and remaining oil.Divide spinach among 4 serving plates; spoon lentil mixture over. Top with feta, and garnish with dill.']"
http://www.delish.com/search//cooking/recipe-ideas/a31446/warm-french-lentil-salad-recipe-ghk0411/,Warm French Lentil Salad,0hours20mins,0hours50mins,"['7 oz.French green (de Puy) lentils', '3 sprig fresh oregano', ' 1/4tsp.oregano leaves', '1 medium onion', '3 large stalks celery', '2 large peppers (red, orange, or yellow)', '2 tbsp.Extra virgin olive oil', '3 tbsp.salt', '1 tbsp.Pepper', '6 oz.red wine vinegar', '2 oz.fresh dill']","['In 4-quart saucepan, combine lentils, oregano sprigs, and 3 cups water. Cover; heat to boiling. Reduce heat to maintain simmer; cook 25 to 30 minutes or until tender.Meanwhile, chop onion, celery, and peppers. In 12-inch skillet, heat 1 tablespoon oil on medium. Add onion and celery; cook 7 to 8 minutes or until tender, stirring. Add peppers, 2 tablespoons water, and 1/4 teaspoon each salt and freshly ground black pepper. Cook 5 minutes or until peppers are crisp-tender, stirring.Drain lentils (discard sprigs); transfer to bowl. Stir in vinegar, dill, oregano leaves, onion mixture, 1/4 teaspoon each salt and freshly ground black pepper, and remaining oil.Divide spinach among 4 serving plates; spoon lentil mixture over. Top with feta, and garnish with dill.']"
http://www.delish.com/search//cooking/recipe-ideas/a16135/lentils-chia-seeds-recipe-opr0911/,Lentils with Chia Seeds,0hours30mins,0hours45mins,"['2 tbsp.olive oil', '1 large white onion', '1 tsp.cumin seeds', ' 1/4tsp.ground cardamom', '1 tsp.minced garlic', '2 tbsp.minced fresh ginger', '2 tsp.turmeric', ' 1/2fresh jalapeño', '3 1/2c.vegetable stock', '2 c.red lentils', '1 can tomatoes', ' 1/2c.kosher salt', '1 tbsp.chia seeds', '4 tbsp.Chopped cilantro']","['Heat oil in a large saucepan over medium heat. Add onion and sauté until lightly caramelized, about 10 minutes. Add cumin seeds, cardamom, and garlic; sauté until fragrant, about 2 minutes.Stir in 4 cups water, ginger, turmeric, jalapeño, vegetable stock, lentils, and tomatoes, and bring to a boil. Reduce heat to low, cover, and simmer, stirring occasionally, until lentils are tender, about 15 minutes. Stir in salt, chia seeds, and cilantro; serve immediately with brown rice on the side, if using. Looking for more healthy recipes? Check out our collections of low-fat recipes, healthy recipes for the whole day, and vegan recipes.']"
http://www.delish.com/search//cooking/recipe-ideas/a16135/lentils-chia-seeds-recipe-opr0911/,Lentils with Chia Seeds,0hours30mins,0hours45mins,"['2 tbsp.olive oil', '1 large white onion', '1 tsp.cumin seeds', ' 1/4tsp.ground cardamom', '1 tsp.minced garlic', '2 tbsp.minced fresh ginger', '2 tsp.turmeric', ' 1/2fresh jalapeño', '3 1/2c.vegetable stock', '2 c.red lentils', '1 can tomatoes', ' 1/2c.kosher salt', '1 tbsp.chia seeds', '4 tbsp.Chopped cilantro']","['Heat oil in a large saucepan over medium heat. Add onion and sauté until lightly caramelized, about 10 minutes. Add cumin seeds, cardamom, and garlic; sauté until fragrant, about 2 minutes.Stir in 4 cups water, ginger, turmeric, jalapeño, vegetable stock, lentils, and tomatoes, and bring to a boil. Reduce heat to low, cover, and simmer, stirring occasionally, until lentils are tender, about 15 minutes. Stir in salt, chia seeds, and cilantro; serve immediately with brown rice on the side, if using. Looking for more healthy recipes? Check out our collections of low-fat recipes, healthy recipes for the whole day, and vegan recipes.']"
http://www.delish.com/search//cooking/recipe-ideas/a25489/lentil-spinach-salad-1991/,Lentil and Spinach Salad,0hours25mins,0hours55mins,"['1 1/2c.lentils', '2 carrots', '2 Golden Delicious apples', '3 lemons', ' c.olive oil', ' 1/4c.balsamic vinegar', '1 1/2tsp.sugar', '1 1/2tsp.salt', ' 3/4tsp.coarsely ground black pepper', '2 bag spinach']","['Rinse lentils with cold running water and discard any stones or shriveled lentils. In 4-quart saucepan, combine lentils and 8 cups water; heat to boiling over high heat. Stir in carrots and apples, and heat to boiling. Reduce heat to low and simmer 15 to 20 minutes, until lentils are tender; drain.Meanwhile, from lemons, grate 2 teaspoons peel and squeeze 1/4 cup juice. In small bowl, with wire whisk or fork, mix olive oil, vinegar, sugar, salt, pepper, lemon juice, and lemon peel.To serve, in large bowl, toss spinach with 1/3 cup dressing. Stir remaining dressing into lentil mixture. Place spinach leaves on salad plates and top with lentils. Sprinkle with parsley.']"
http://www.delish.com/search//cooking/recipe-ideas/a25489/lentil-spinach-salad-1991/,Lentil and Spinach Salad,0hours25mins,0hours55mins,"['1 1/2c.lentils', '2 carrots', '2 Golden Delicious apples', '3 lemons', ' c.olive oil', ' 1/4c.balsamic vinegar', '1 1/2tsp.sugar', '1 1/2tsp.salt', ' 3/4tsp.coarsely ground black pepper', '2 bag spinach']","['Rinse lentils with cold running water and discard any stones or shriveled lentils. In 4-quart saucepan, combine lentils and 8 cups water; heat to boiling over high heat. Stir in carrots and apples, and heat to boiling. Reduce heat to low and simmer 15 to 20 minutes, until lentils are tender; drain.Meanwhile, from lemons, grate 2 teaspoons peel and squeeze 1/4 cup juice. In small bowl, with wire whisk or fork, mix olive oil, vinegar, sugar, salt, pepper, lemon juice, and lemon peel.To serve, in large bowl, toss spinach with 1/3 cup dressing. Stir remaining dressing into lentil mixture. Place spinach leaves on salad plates and top with lentils. Sprinkle with parsley.']"
http://www.delish.com/search//cooking/recipe-ideas/a30192/red-lentil-chorizo-soup/,Red Lentil and Chorizo Soup,0hours8mins,0hours38mins,"['5 c.low-sodium chicken broth', '2 c.water', '1 lb.dried red lentils', '1 onion', '3 clove garlic', '2 tsp.ground cumin', ' 1/2tsp.cayenne pepper', '2 tbsp.extra-virgin olive oil', '1 lb.fresh chorizo or hot Italian sausage links', '4 c.baby spinach']","['In a 5-quart soup pot, bring broth, water, lentils, onion, garlic, cumin, and cayenne pepper to a boil; reduce heat to low, cover, and simmer 25 minutes.Meanwhile, heat oil in a large skillet over medium heat. Add chorizo or sausage links and cook 12 to 15 minutes, or until fully cooked. When cool enough to handle, cut chorizo into slices. Add to soup, along with spinach, and cook 3 to 4 minutes longer, until spinach is wilted.']"
http://www.delish.com/search//cooking/recipe-ideas/a30192/red-lentil-chorizo-soup/,Red Lentil and Chorizo Soup,0hours8mins,0hours38mins,"['5 c.low-sodium chicken broth', '2 c.water', '1 lb.dried red lentils', '1 onion', '3 clove garlic', '2 tsp.ground cumin', ' 1/2tsp.cayenne pepper', '2 tbsp.extra-virgin olive oil', '1 lb.fresh chorizo or hot Italian sausage links', '4 c.baby spinach']","['In a 5-quart soup pot, bring broth, water, lentils, onion, garlic, cumin, and cayenne pepper to a boil; reduce heat to low, cover, and simmer 25 minutes.Meanwhile, heat oil in a large skillet over medium heat. Add chorizo or sausage links and cook 12 to 15 minutes, or until fully cooked. When cool enough to handle, cut chorizo into slices. Add to soup, along with spinach, and cook 3 to 4 minutes longer, until spinach is wilted.']"
http://www.delish.com/search//cooking/recipe-ideas/a35912/skillet-sausages-lentil-orange-salad-recipe-wdy1213/,Skillet Sausages with Lentil and Orange Salad,0hours20mins,0hours25mins,"['3 tbsp.olive oil', '8 small Italian sausage links', '2 tbsp.fresh lemon juice', '1 tsp.Dijon mustard', ' 1/2Kosher salt and pepper', '1 bulb fennel', '1 navel orange', '2 can lentils', '2 c.scallions']","['Heat 1 tablespoon oil in a large skillet over medium heat. Add the sausages and cook, turning occasionally, until browned and cooked through, 10 to 12 minutes.Meanwhile, in a large bowl, whisk together the lemon juice, mustard, remaining 2 tablespoons oil and 1/2 teaspoon each salt and pepper. Add the fennel and toss to coat.Cut away the peel and white pith of the orange and cut into 1/2-inch pieces. Add them to the bowl along with the lentils, scallions, and spinach and toss to combine. Serve with the sausages.']"
http://www.delish.com/search//cooking/recipe-ideas/a35912/skillet-sausages-lentil-orange-salad-recipe-wdy1213/,Skillet Sausages with Lentil and Orange Salad,0hours20mins,0hours25mins,"['3 tbsp.olive oil', '8 small Italian sausage links', '2 tbsp.fresh lemon juice', '1 tsp.Dijon mustard', ' 1/2Kosher salt and pepper', '1 bulb fennel', '1 navel orange', '2 can lentils', '2 c.scallions']","['Heat 1 tablespoon oil in a large skillet over medium heat. Add the sausages and cook, turning occasionally, until browned and cooked through, 10 to 12 minutes.Meanwhile, in a large bowl, whisk together the lemon juice, mustard, remaining 2 tablespoons oil and 1/2 teaspoon each salt and pepper. Add the fennel and toss to coat.Cut away the peel and white pith of the orange and cut into 1/2-inch pieces. Add them to the bowl along with the lentils, scallions, and spinach and toss to combine. Serve with the sausages.']"
http://www.delish.com/search//cooking/recipe-ideas/a23839/indian-lentil-vegetable-stew-ghk-0107/,Indian Lentil-Vegetable Stew,0hours25mins,1hour20mins,"['1 1/2c.brown basmati rice', '1 tbsp.vegetable oil', '1 large onion', '2 tbsp.minced, peeled fresh ginger', '1 1/2tsp.garam masala', '1 clove garlic', '4 c.water', '2 c.green lentils', '1 lb.sweet potatoes', '1 can diced tomatoes', '1 can vegetable broth', '1 salt']","['Prepare basmati rice as label directs.Meanwhile, in 6-quart saucepot, heat oil over medium heat until hot. Add onion and cook 8 to 10 minutes or until tender and lightly browned. Stir in ginger, garam masala, and garlic, and cook 1 minute. Add water, lentils, potatoes, tomatoes, broth, and 1/2 teaspoon salt; heat to boiling over high heat.Reduce heat to low; cover and simmer 25 minutes or until lentils and potatoes are tender, stirring occasionally. Add spinach; heat through. Serve stew with rice.']"
http://www.delish.com/search//cooking/recipe-ideas/a23839/indian-lentil-vegetable-stew-ghk-0107/,Indian Lentil-Vegetable Stew,0hours25mins,1hour20mins,"['1 1/2c.brown basmati rice', '1 tbsp.vegetable oil', '1 large onion', '2 tbsp.minced, peeled fresh ginger', '1 1/2tsp.garam masala', '1 clove garlic', '4 c.water', '2 c.green lentils', '1 lb.sweet potatoes', '1 can diced tomatoes', '1 can vegetable broth', '1 salt']","['Prepare basmati rice as label directs.Meanwhile, in 6-quart saucepot, heat oil over medium heat until hot. Add onion and cook 8 to 10 minutes or until tender and lightly browned. Stir in ginger, garam masala, and garlic, and cook 1 minute. Add water, lentils, potatoes, tomatoes, broth, and 1/2 teaspoon salt; heat to boiling over high heat.Reduce heat to low; cover and simmer 25 minutes or until lentils and potatoes are tender, stirring occasionally. Add spinach; heat through. Serve stew with rice.']"
http://www.delish.com/search//cooking/recipe-ideas/a33678/italian-lentil-vegetable-stew-122131/,Italian Lentil and Vegetable Stew,0hours20mins,10hours0mins,"['1 1/2c.dried lentils', '1 1/4lb.peeled butternut squash', '2 c.marinara sauce', '2 c.green beans', '1 medium red bell pepper', '1 large potato', ' 3/4c.chopped onion', '1 tsp.minced garlic', '1 tbsp.extra-virgin olive oil']","['Mix lentils and 3 cups water in a 3-qt or larger slow-cooker. In a large bowl, mix remaining ingredients except olive oil; place on lentils.Cover and cook on low 8 to 10 hours until the vegetables and lentils are tender. Stir in the oil.']"
http://www.delish.com/search//cooking/recipe-ideas/a33678/italian-lentil-vegetable-stew-122131/,Italian Lentil and Vegetable Stew,0hours20mins,10hours0mins,"['1 1/2c.dried lentils', '1 1/4lb.peeled butternut squash', '2 c.marinara sauce', '2 c.green beans', '1 medium red bell pepper', '1 large potato', ' 3/4c.chopped onion', '1 tsp.minced garlic', '1 tbsp.extra-virgin olive oil']","['Mix lentils and 3 cups water in a 3-qt or larger slow-cooker. In a large bowl, mix remaining ingredients except olive oil; place on lentils.Cover and cook on low 8 to 10 hours until the vegetables and lentils are tender. Stir in the oil.']"
http://www.delish.com/search//cooking/recipe-ideas/a28786/curried-lentil-soup/,Curried Lentil Soup,0hours30mins,1hour30mins,"['2 tbsp.vegetable oil', '4 carrots', '2 large stalks celery', '1 large onion', '1 medium Granny Smith apple', '1 tbsp.grated peeled fresh ginger', '1 large garlic clove', '2 tsp.curry powder', ' 3/4tsp.ground cumin', ' 3/4tsp.ground coriander', '1 package lentils', '5 c.water', '2 can vegetable or chicken broth', ' 1/4c.chopped fresh cilantro', ' 1/2tsp.salt']","['In 5-quart Dutch oven, heat oil over medium high heat. Add carrots, celery, onion, and apple; cook,stirring occasionally, until lightly browned, 10 to 15 minutes.Add ginger, garlic, curry powder, cumin, and coriander; cook, stirring, 1 minute.Add lentils, water, and broth; heat to boiling over high heat. Reduce heat; cover and simmer, stirringoccasionally, until lentils are tender, 45 to 55 minutes. Stir in cilantro and salt. To serve, top soup with dollops of yogurt. Makes about 10 cups or 5 main-dish servings.Nutritional information is based on one serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a28786/curried-lentil-soup/,Curried Lentil Soup,0hours30mins,1hour30mins,"['2 tbsp.vegetable oil', '4 carrots', '2 large stalks celery', '1 large onion', '1 medium Granny Smith apple', '1 tbsp.grated peeled fresh ginger', '1 large garlic clove', '2 tsp.curry powder', ' 3/4tsp.ground cumin', ' 3/4tsp.ground coriander', '1 package lentils', '5 c.water', '2 can vegetable or chicken broth', ' 1/4c.chopped fresh cilantro', ' 1/2tsp.salt']","['In 5-quart Dutch oven, heat oil over medium high heat. Add carrots, celery, onion, and apple; cook,stirring occasionally, until lightly browned, 10 to 15 minutes.Add ginger, garlic, curry powder, cumin, and coriander; cook, stirring, 1 minute.Add lentils, water, and broth; heat to boiling over high heat. Reduce heat; cover and simmer, stirringoccasionally, until lentils are tender, 45 to 55 minutes. Stir in cilantro and salt. To serve, top soup with dollops of yogurt. Makes about 10 cups or 5 main-dish servings.Nutritional information is based on one serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a31825/lentils-spinach-walnuts-120677/,Lentils with Spinach and Walnuts,0hours25mins,0hours45mins,"['1 c.brown lentils', ' 1/2tsp.salt', ' 1/4tsp.salt', '1 c.diced onion', ' 1/2c.diced carrot', '2 tsp.oil', '1 bag baby spinach', ' 1/4c.fresh lemon juice', '2 tbsp.finely chopped fresh dill', ' 1/4c.crumbled feta cheese', ' 1/2c.chopped walnuts']","['Simmer lentils, 2 1/2 cups water and 1/2 teaspoon salt in a covered medium saucepan 20 minutes or until tender. Drain.Meanwhile sauté onion and carrot in the oil in a large nonstick skillet over medium heat 8 minutes until onions are lightly browned. Add spinach; stir until wilted.Stir spinach mixture, lemon juice, chopped dill and 1/4 teaspoon salt into lentils. Serve with warm whole-wheat pita and a salad.']"
